# Stock data for GOOGL from 2021-06-20 to 2026-06-20
# Total records: 1255
# Data retrieved on: 2026-06-20 23:11:25

Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-21,198.04,201.24,196.84,197.02,29971300,0.0,0.0
2025-01-22,198.03,199.44,196.5,197.34,26200600,0.0,0.0
2025-01-23,197.11,199.26,194.19,196.95,26951400,0.0,0.0
2025-01-24,197.07,199.86,196.97,199.17,23877500,0.0,0.0
2025-01-27,191.41,195.86,189.74,190.81,41728900,0.0,0.0
2025-01-28,191.75,194.46,189.69,194.29,24157900,0.0,0.0
2025-01-29,194.54,195.77,192.42,194.39,18218300,0.0,0.0
2025-01-30,196.97,200.35,196.64,199.83,24354700,0.0,0.0
2025-01-31,200.95,204.41,200.75,202.96,32001100,0.0,0.0
2025-02-03,199.65,202.69,199.06,200.18,27838300,0.0,0.0
2025-02-04,202.33,205.97,201.76,205.31,43856400,0.0,0.0
2025-02-05,190.08,191.75,187.05,190.34,70373900,0.0,0.0
2025-02-06,188.52,191.1,187.74,190.6,29297400,0.0,0.0
2025-02-07,190.06,190.19,182.29,184.38,49315000,0.0,0.0
2025-02-10,186.38,187.22,184.89,185.5,23105600,0.0,0.0
2025-02-11,184.07,185.97,183.32,184.36,21239500,0.0,0.0
2025-02-12,182.27,184.15,180.89,182.66,22072600,0.0,0.0
2025-02-13,183.36,185.31,182.19,185.17,21402500,0.0,0.0
2025-02-14,184.1,185.43,183.36,184.27,20448400,0.0,0.0
2025-02-18,184.64,184.99,180.8,182.82,29916700,0.0,0.0
2025-02-19,183.11,184.5,182.64,184.31,19549400,0.0,0.0
2025-02-20,183.84,184.35,181.77,183.6,20441500,0.0,0.0
2025-02-21,184.19,184.38,178.15,178.73,35199200,0.0,0.0
2025-02-24,181.04,182.17,177.96,178.32,29854200,0.0,0.0
2025-02-25,177.11,177.81,173.78,174.51,41913400,0.0,0.0
2025-02-26,174.16,175.17,170.69,171.83,35431300,0.0,0.0
2025-02-27,173.09,173.65,167.07,167.62,39991000,0.0,0.0
2025-02-28,167.8,169.72,165.9,169.4,48130600,0.0,0.0
2025-03-03,171.04,172.47,165.07,166.14,40770500,0.0,0.0
2025-03-04,165.38,172.39,164.94,170.03,45388000,0.0,0.0
2025-03-05,169.63,172.88,168.18,172.12,30954900,0.0,0.0
2025-03-06,169.64,173.9,169.61,171.45,28302000,0.0,0.0
2025-03-07,170.37,174.06,169.39,172.96,27385800,0.0,0.0
2025-03-10,167.58,167.78,163.03,165.2,43604000,0.2,0.0
2025-03-11,164.24,166.07,160.72,163.38,39587400,0.0,0.0
2025-03-12,165.91,166.96,162.87,166.43,28372400,0.0,0.0
2025-03-13,165.37,165.46,161.45,162.1,31756200,0.0,0.0
2025-03-14,162.61,165.82,161.79,164.82,31995900,0.0,0.0
2025-03-17,164.36,165.63,163.01,163.62,31184300,0.0,0.0
2025-03-18,163.02,163.58,156.09,160.02,42074800,0.0,0.0
2025-03-19,161.1,165.2,160.35,163.23,34275600,0.0,0.0
2025-03-20,160.92,164.22,160.31,162.14,28138500,0.0,0.0
2025-03-21,160.56,163.57,160.24,163.33,36625800,0.0,0.0
2025-03-24,166.39,167.64,164.47,167.0,30879100,0.0,0.0
2025-03-25,168.3,169.94,167.64,169.87,24174400,0.0,0.0
2025-03-26,168.32,168.92,164.17,164.39,28901600,0.0,0.0
2025-03-27,163.96,164.75,161.34,161.58,24508300,0.0,0.0
2025-03-28,159.84,161.16,153.01,153.7,48669300,0.0,0.0
2025-03-31,152.49,154.91,150.05,154.01,54603500,0.0,0.0
2025-04-01,153.0,157.46,153.0,156.43,30672900,0.0,0.0
2025-04-02,154.52,157.77,154.07,156.4,25041700,0.0,0.0
2025-04-03,150.5,152.16,149.78,150.11,46883400,0.0,0.0
2025-04-04,147.41,150.46,144.79,145.01,62259500,0.0,0.0
2025-04-07,140.98,152.23,139.96,146.16,76794100,0.0,0.0
2025-04-08,150.61,151.62,142.45,144.11,52200200,0.0,0.0
2025-04-09,143.84,158.9,143.33,158.07,70406200,0.0,0.0
2025-04-10,155.91,157.08,149.32,152.2,48022000,0.0,0.0
2025-04-11,152.28,157.03,152.2,156.5,33636200,0.0,0.0
2025-04-14,159.35,161.06,156.92,158.43,30333000,0.0,0.0
2025-04-15,158.49,159.0,154.58,155.68,27551500,0.0,0.0
2025-04-16,152.48,155.26,150.9,152.71,28187400,0.0,0.0
2025-04-17,153.67,154.05,147.9,150.55,33046600,0.0,0.0
2025-04-21,148.28,148.35,145.51,147.07,26049100,0.0,0.0
2025-04-22,148.29,151.57,147.94,150.86,26971800,0.0,0.0
2025-04-23,154.98,156.89,153.19,154.72,31128800,0.0,0.0
2025-04-24,155.52,158.94,155.16,158.63,45894000,0.0,0.0
2025-04-25,164.4,165.43,160.39,161.3,56034000,0.0,0.0
2025-04-28,161.77,162.49,157.96,159.96,29745800,0.0,0.0
2025-04-29,159.67,160.09,156.88,159.51,26809000,0.0,0.0
2025-04-30,157.34,158.62,154.77,158.16,34981100,0.0,0.0
2025-05-01,159.8,161.29,158.27,160.65,30203200,0.0,0.0
2025-05-02,162.75,164.3,161.21,163.37,25715000,0.0,0.0
2025-05-05,162.34,164.72,162.06,163.54,21341800,0.0,0.0
2025-05-06,161.51,164.13,160.54,162.57,21277200,0.0,0.0
2025-05-07,163.42,164.33,147.24,150.77,127490100,0.0,0.0
2025-05-08,154.37,155.3,152.28,153.66,57498700,0.0,0.0
2025-05-09,153.55,154.42,151.58,152.13,32435300,0.0,0.0
2025-05-12,156.85,158.46,155.62,157.82,44138800,0.0,0.0
2025-05-13,158.15,159.92,155.53,158.88,42382100,0.0,0.0
2025-05-14,159.31,166.32,158.96,164.7,48755900,0.0,0.0
2025-05-15,165.17,165.54,161.71,163.3,33146700,0.0,0.0
2025-05-16,167.05,168.66,164.95,165.52,42846900,0.0,0.0
2025-05-19,163.84,165.97,163.55,165.87,30426100,0.0,0.0
2025-05-20,165.76,167.82,162.24,163.32,46607700,0.0,0.0
2025-05-21,163.03,172.44,162.9,167.88,73416000,0.0,0.0
2025-05-22,171.15,176.05,170.02,170.18,74864400,0.0,0.0
2025-05-23,168.38,169.27,167.21,167.79,35211400,0.0,0.0
2025-05-27,169.47,172.47,169.31,172.2,37995700,0.0,0.0
2025-05-28,172.46,174.56,171.21,171.66,34784000,0.0,0.0
2025-05-29,173.3,173.71,169.94,171.16,29317300,0.0,0.0
2025-05-30,170.66,171.51,166.76,171.04,52639900,0.0,0.0
2025-06-02,167.16,169.18,166.71,168.35,38612300,0.0,0.0
2025-06-03,166.81,167.8,164.61,165.51,45084900,0.0,0.0
2025-06-04,166.06,167.54,165.69,167.37,26900800,0.0,0.0
2025-06-05,169.65,170.24,166.91,167.53,36379100,0.0,0.0
2025-06-06,170.14,173.79,170.14,172.98,35731800,0.0,0.0
2025-06-09,174.04,175.97,173.87,175.59,28935900,0.21,0.0
2025-06-10,175.7,180.59,174.41,178.09,61766100,0.0,0.0
2025-06-11,179.26,179.86,176.25,176.85,31646800,0.0,0.0
2025-06-12,175.68,176.22,174.25,175.2,20941900,0.0,0.0
2025-06-13,171.95,176.63,171.9,174.17,27663100,0.0,0.0
2025-06-16,174.23,176.44,174.15,176.27,27389200,0.0,0.0
2025-06-17,175.2,176.86,174.08,175.45,24973000,0.0,0.0
2025-06-18,175.51,176.06,172.71,172.83,28707500,0.0,0.0
2025-06-20,173.46,173.84,164.99,166.17,75659900,0.0,0.0
2025-06-23,165.8,166.86,161.54,164.72,57671000,0.0,0.0
2025-06-24,166.45,167.74,165.66,166.3,40524300,0.0,0.0
2025-06-25,167.15,171.87,167.07,170.19,35479000,0.0,0.0
2025-06-26,171.94,173.2,169.46,173.05,31796700,0.0,0.0
2025-06-27,173.05,178.17,171.24,178.02,108140200,0.0,0.0
2025-06-30,180.27,180.71,174.08,175.73,63378900,0.0,0.0
2025-07-01,175.24,175.59,173.04,175.34,35904500,0.0,0.0
2025-07-02,175.04,178.35,174.57,178.13,29128900,0.0,0.0
2025-07-03,177.99,179.16,176.55,179.02,21689700,0.0,0.0
2025-07-07,178.55,178.79,175.18,176.29,34175600,0.0,0.0
2025-07-08,177.34,177.44,172.32,173.86,40442500,0.0,0.0
2025-07-09,174.75,178.93,172.28,176.12,43025600,0.0,0.0
2025-07-10,175.13,177.92,173.88,177.11,29252400,0.0,0.0
2025-07-11,176.29,180.91,175.98,179.68,34282900,0.0,0.0
2025-07-14,180.5,183.15,179.17,181.04,32536600,0.0,0.0
2025-07-15,182.29,183.7,181.08,181.48,33448300,0.0,0.0
2025-07-16,182.72,183.81,181.51,182.45,33104200,0.0,0.0
2025-07-17,181.62,183.54,179.97,183.06,31992600,0.0,0.0
2025-07-18,184.87,185.89,183.19,184.53,34014500,0.0,0.0
2025-07-21,185.72,189.75,185.62,189.56,45803100,0.0,0.0
2025-07-22,190.96,191.1,186.93,190.8,44660200,0.0,0.0
2025-07-23,190.96,191.98,188.64,189.69,58681900,0.0,0.0
2025-07-24,196.47,197.39,190.46,191.62,74881700,0.0,0.0
2025-07-25,191.43,193.78,190.72,192.63,39785900,0.0,0.0
2025-07-28,193.1,193.5,190.3,192.03,38139500,0.0,0.0
2025-07-29,191.88,195.36,191.53,195.19,41389200,0.0,0.0
2025-07-30,195.04,197.04,194.14,195.97,32445400,0.0,0.0
2025-07-31,195.15,195.43,190.55,191.35,51329200,0.0,0.0
2025-08-01,188.49,190.29,187.29,188.59,34832200,0.0,0.0
2025-08-04,189.75,194.71,189.58,194.49,31547400,0.0,0.0
2025-08-05,194.16,197.3,193.34,194.12,31602300,0.0,0.0
2025-08-06,193.95,196.07,193.12,195.53,21562900,0.0,0.0
2025-08-07,196.5,196.98,193.78,195.96,26321800,0.0,0.0
2025-08-08,196.66,202.03,196.61,200.85,39161800,0.0,0.0
2025-08-11,200.37,200.91,198.5,200.43,25832400,0.0,0.0
2025-08-12,200.8,203.92,200.02,202.76,30397900,0.0,0.0
2025-08-13,203.55,203.95,196.95,201.39,28342900,0.0,0.0
2025-08-14,200.93,203.86,200.66,202.36,25230400,0.0,0.0
2025-08-15,203.27,205.85,200.71,203.32,34931400,0.0,0.0
2025-08-18,203.62,204.69,201.91,202.92,18526600,0.0,0.0
2025-08-19,202.45,202.86,199.39,201.0,24240200,0.0,0.0
2025-08-20,200.16,200.71,196.04,198.75,28955500,0.0,0.0
2025-08-21,199.18,201.9,198.86,199.18,19774600,0.0,0.0
2025-08-22,202.15,207.95,200.73,205.5,42827000,0.0,0.0
2025-08-25,205.84,209.92,204.7,207.9,29928900,0.0,0.0
2025-08-26,206.92,207.26,205.11,206.55,28464100,0.0,0.0
2025-08-27,205.11,208.32,205.06,206.89,23022900,0.0,0.0
2025-08-28,206.66,211.62,206.31,211.04,32339300,0.0,0.0
2025-08-29,209.91,214.04,209.6,212.3,39728400,0.0,0.0
2025-09-02,207.85,211.08,205.61,210.75,47523000,0.0,0.0
2025-09-03,225.57,230.65,224.15,230.0,103336100,0.0,0.0
2025-09-04,229.0,231.71,225.47,231.64,51684200,0.0,0.0
2025-09-05,231.54,235.09,231.24,234.33,46588900,0.0,0.0
2025-09-08,235.01,237.66,233.21,233.58,32474700,0.21,0.0
2025-09-09,233.71,240.0,232.77,239.16,38061000,0.0,0.0
2025-09-10,238.43,241.19,237.39,238.7,35141100,0.0,0.0
2025-09-11,239.41,241.78,235.79,239.9,30599300,0.0,0.0
2025-09-12,239.9,241.61,237.54,240.33,26771600,0.0,0.0
2025-09-15,244.18,251.92,244.18,251.12,58383800,0.0,0.0
2025-09-16,251.59,252.55,248.98,250.67,34109700,0.0,0.0
2025-09-17,250.73,251.11,245.8,249.04,34108000,0.0,0.0
2025-09-18,251.19,253.49,249.31,251.54,31239500,0.0,0.0
2025-09-19,252.76,255.5,251.32,254.22,55571400,0.0,0.0
2025-09-22,253.93,255.28,249.81,252.04,32290500,0.0,0.0
2025-09-23,252.55,253.86,249.99,251.17,26628000,0.0,0.0
2025-09-24,251.17,251.86,245.96,246.66,28201000,0.0,0.0
2025-09-25,243.92,246.01,240.27,245.31,31020400,0.0,0.0
2025-09-26,246.59,248.93,245.49,246.06,18503200,0.0,0.0
2025-09-29,247.37,250.66,242.3,243.57,32505800,0.0,0.0
2025-09-30,242.34,242.81,238.78,242.63,34724300,0.0,0.0
2025-10-01,240.28,245.82,238.14,244.42,31658200,0.0,0.0
2025-10-02,244.67,246.33,241.83,245.21,25483300,0.0,0.0
2025-10-03,244.01,245.82,241.19,244.87,30249600,0.0,0.0
2025-10-06,244.3,250.83,244.1,249.94,28894700,0.0,0.0
2025-10-07,247.79,249.95,245.04,245.28,23181300,0.0,0.0
2025-10-08,244.48,245.53,243.34,244.14,21307100,0.0,0.0
2025-10-09,243.99,244.28,238.68,241.06,27892100,0.0,0.0
2025-10-10,240.96,243.61,235.38,236.11,33180300,0.0,0.0
2025-10-13,239.74,244.02,239.24,243.67,24995000,0.0,0.0
2025-10-14,240.76,246.64,240.04,244.97,22111600,0.0,0.0
2025-10-15,246.77,251.62,245.51,250.54,27007700,0.0,0.0
2025-10-16,251.28,256.46,249.61,250.97,27997200,0.0,0.0
2025-10-17,250.27,253.72,247.33,252.81,29671600,0.0,0.0
2025-10-20,254.19,256.83,253.73,256.05,22350200,0.0,0.0
2025-10-21,254.24,254.38,243.67,249.97,47312100,0.0,0.0
2025-10-22,253.87,255.86,248.8,251.2,35029400,0.0,0.0
2025-10-23,252.49,254.54,251.36,252.59,19901400,0.0,0.0
2025-10-24,256.08,261.17,254.82,259.41,28655100,0.0,0.0
2025-10-27,264.3,269.61,263.76,268.74,35235200,0.0,0.0
2025-10-28,269.16,270.2,265.98,266.95,29738600,0.0,0.0
2025-10-29,267.23,274.8,267.15,274.03,43580300,0.0,0.0
2025-10-30,291.02,291.02,279.51,280.93,74876000,0.0,0.0
2025-10-31,282.66,285.44,276.49,280.64,39267900,0.0,0.0
2025-11-03,281.63,284.97,279.25,283.17,29786000,0.0,0.0
2025-11-04,276.21,280.72,275.72,277.0,30078400,0.0,0.0
2025-11-05,278.33,285.86,276.8,283.75,31010300,0.0,0.0
2025-11-06,284.77,287.79,280.59,284.19,37173600,0.0,0.0
2025-11-07,282.66,283.23,274.65,278.29,34479600,0.0,0.0
2025-11-10,283.86,290.23,282.31,289.53,29557300,0.0,0.0
2025-11-11,287.19,291.35,286.76,290.74,19842100,0.0,0.0
2025-11-12,291.11,291.44,283.14,286.15,24829900,0.0,0.0
2025-11-13,281.79,282.29,276.7,278.03,29494000,0.0,0.0
2025-11-14,270.88,278.02,270.17,275.87,31647200,0.0,0.0
2025-11-17,285.22,293.38,283.02,284.46,52670200,0.0,0.0
2025-11-18,287.36,288.24,277.66,283.72,49158700,0.0,0.0
2025-11-19,286.6,303.22,286.07,292.24,68198900,0.0,0.0
2025-11-20,303.95,305.82,288.11,288.88,62025200,0.0,0.0
2025-11-21,295.84,303.33,293.28,299.07,74137700,0.0,0.0
2025-11-24,310.52,318.86,309.0,317.96,85165100,0.0,0.0
2025-11-25,325.57,328.19,317.03,322.81,88632100,0.0,0.0
2025-11-26,320.05,323.87,316.17,319.33,51373400,0.0,0.0
2025-11-28,322.74,326.21,316.17,319.55,26018600,0.0,0.0
2025-12-01,317.08,319.23,313.28,314.28,41183000,0.0,0.0
2025-12-02,316.12,317.76,313.3,315.19,35854700,0.0,0.0
2025-12-03,315.27,320.95,313.49,319.01,41838300,0.0,0.0
2025-12-04,321.6,321.73,314.09,317.0,31240900,0.0,0.0
2025-12-05,318.87,322.53,318.55,320.64,28851700,0.0,0.0
2025-12-08,319.63,320.02,310.82,313.31,33909400,0.21,0.0
2025-12-09,311.96,317.58,311.49,316.67,30194000,0.0,0.0
2025-12-10,315.42,320.89,314.27,319.79,33428900,0.0,0.0
2025-12-11,319.66,320.7,308.2,312.02,42353700,0.0,0.0
2025-12-12,313.29,314.46,305.16,308.89,35940200,0.0,0.0
2025-12-15,310.92,311.02,304.48,307.82,29151900,0.0,0.0
2025-12-16,304.55,310.37,302.2,306.17,30585000,0.0,0.0
2025-12-17,307.61,307.69,295.74,296.33,43930400,0.0,0.0
2025-12-18,301.33,303.56,298.84,302.07,33518000,0.0,0.0
2025-12-19,301.34,306.85,300.58,306.76,59943200,0.0,0.0
2025-12-22,309.48,309.73,304.9,309.38,26429900,0.0,0.0
2025-12-23,309.23,314.53,308.92,313.94,25478700,0.0,0.0
2025-12-24,314.36,314.67,311.51,313.68,10097400,0.0,0.0
2025-12-26,314.07,314.68,311.87,313.1,10899000,0.0,0.0
2025-12-29,310.97,313.61,310.22,313.15,19621800,0.0,0.0
2025-12-30,312.09,316.54,312.05,313.44,17380900,0.0,0.0
2025-12-31,312.44,314.17,311.04,312.59,16377700,0.0,0.0
2026-01-02,316.49,322.08,309.93,314.74,32009400,0.0,0.0
2026-01-05,317.25,318.61,314.22,316.13,30195600,0.0,0.0
2026-01-06,315.99,320.52,311.37,313.93,31212100,0.0,0.0
2026-01-07,313.95,325.73,313.78,321.56,35104400,0.0,0.0
2026-01-08,328.54,329.89,321.08,325.02,31896100,0.0,0.0
2026-01-09,326.66,330.4,325.38,328.14,26214200,0.0,0.0
2026-01-12,325.38,333.61,324.58,331.43,33923900,0.0,0.0
2026-01-13,334.51,340.05,333.19,335.53,33517600,0.0,0.0
2026-01-14,334.62,336.08,330.05,335.4,28525600,0.0,0.0
2026-01-15,337.21,337.25,330.31,332.35,28442400,0.0,0.0
2026-01-16,333.98,334.21,327.27,329.57,40341600,0.0,0.0
2026-01-20,320.45,327.3,320.01,321.58,35361000,0.0,0.0
2026-01-21,320.5,332.05,318.93,327.95,35386600,0.0,0.0
2026-01-22,334.02,334.71,328.32,330.11,26253600,0.0,0.0
2026-01-23,332.06,333.26,327.02,327.5,27280000,0.0,0.0
2026-01-26,327.38,335.4,326.57,332.83,26042100,0.0,0.0
2026-01-27,334.93,337.47,333.05,334.12,21636200,0.0,0.0
2026-01-28,335.62,337.1,331.51,335.57,27434400,0.0,0.0
2026-01-29,339.86,341.85,326.12,337.81,39785600,0.0,0.0
2026-01-30,339.56,339.56,331.86,337.56,31024000,0.0,0.0
2026-02-02,335.78,344.38,335.19,343.24,32006100,0.0,0.0
2026-02-03,346.89,348.55,337.03,339.27,36506700,0.0,0.0
2026-02-04,342.51,342.86,328.09,332.61,70618400,0.0,0.0
2026-02-05,311.81,332.26,306.06,330.82,88205800,0.0,0.0
2026-02-06,326.75,329.95,319.5,322.44,56380500,0.0,0.0
2026-02-09,320.51,327.27,316.85,323.9,39640100,0.0,0.0
2026-02-10,320.55,321.25,314.2,318.17,39170000,0.0,0.0
2026-02-11,318.56,320.64,309.26,310.56,45406400,0.0,0.0
2026-02-12,311.68,315.83,306.8,308.6,47761300,0.0,0.0
2026-02-13,307.33,308.23,303.32,305.32,38499700,0.0,0.0
2026-02-17,299.65,304.04,295.86,301.63,39247600,0.0,0.0
2026-02-18,301.7,304.98,300.86,302.94,28482100,0.0,0.0
2026-02-19,301.43,305.07,299.65,302.46,25834400,0.0,0.0
2026-02-20,303.92,316.09,303.5,314.57,53210800,0.0,0.0
2026-02-23,318.64,319.1,309.47,311.09,31423000,0.0,0.0
2026-02-24,310.12,311.86,305.53,310.5,25615600,0.0,0.0
2026-02-25,311.65,313.23,309.04,312.49,29963600,0.0,0.0
2026-02-26,312.23,312.73,301.96,306.98,36431200,0.0,0.0
2026-02-27,303.74,311.96,303.41,311.35,44640600,0.0,0.0
2026-03-02,302.84,308.09,300.91,306.12,34790200,0.0,0.0
2026-03-03,298.2,303.54,296.32,303.19,35497000,0.0,0.0
2026-03-04,302.5,305.07,300.36,302.74,29536200,0.0,0.0
2026-03-05,302.65,302.91,297.6,300.49,35752300,0.0,0.0
2026-03-06,295.71,300.14,294.8,298.13,25576900,0.0,0.0
2026-03-09,294.18,306.62,293.9,306.18,29312100,0.21,0.0
2026-03-10,305.99,309.33,305.39,306.86,23239700,0.0,0.0
2026-03-11,306.57,311.23,305.74,308.52,24125700,0.0,0.0
2026-03-12,306.64,308.76,300.85,303.37,24928300,0.0,0.0
2026-03-13,306.83,307.51,300.26,302.1,23693100,0.0,0.0
2026-03-16,304.17,306.31,302.84,305.38,23519700,0.0,0.0
2026-03-17,305.68,311.23,305.32,310.73,21955200,0.0,0.0
2026-03-18,309.09,312.28,306.75,307.51,20009800,0.0,0.0
2026-03-19,303.83,307.88,302.17,306.95,25075800,0.0,0.0
2026-03-20,305.28,305.82,298.09,300.82,44364100,0.0,0.0
2026-03-23,301.93,305.8,300.75,301.88,29326900,0.0,0.0
2026-03-24,299.02,299.74,290.16,290.27,36864300,0.0,0.0
2026-03-25,293.26,295.82,289.07,290.76,29460700,0.0,0.0
2026-03-26,287.74,287.78,278.33,280.75,39080600,0.0,0.0
2026-03-27,277.11,279.2,273.79,274.18,35890600,0.0,0.0
2026-03-30,276.26,276.92,271.95,273.34,35141200,0.0,0.0
2026-03-31,277.87,287.91,276.92,287.39,43875400,0.0,0.0
2026-04-01,290.67,300.34,290.24,297.21,37684500,0.0,0.0
2026-04-02,290.52,297.9,289.28,295.59,21666500,0.0,0.0
2026-04-06,295.69,300.44,295.0,299.81,16945500,0.0,0.0
2026-04-07,302.55,305.45,297.54,305.28,23205400,0.0,0.0
2026-04-08,320.26,321.89,314.83,317.13,33547100,0.0,0.0
2026-04-09,315.72,319.35,310.87,318.3,23739200,0.0,0.0
2026-04-10,319.83,321.64,316.13,317.05,19152600,0.0,0.0
2026-04-13,316.95,321.44,315.28,321.12,18866400,0.0,0.0
2026-04-14,324.6,333.09,323.56,332.71,27721400,0.0,0.0
2026-04-15,332.69,337.28,330.7,336.92,24918800,0.0,0.0
2026-04-16,338.55,339.68,334.32,335.82,20541500,0.0,0.0
2026-04-17,337.45,342.12,336.04,341.48,25581900,0.0,0.0
2026-04-20,340.56,341.2,336.41,337.22,18784200,0.0,0.0
2026-04-21,337.49,339.14,331.15,332.09,23123800,0.0,0.0
2026-04-22,336.82,339.62,334.97,339.12,20293000,0.0,0.0
2026-04-23,340.98,341.76,335.98,338.69,18650300,0.0,0.0
2026-04-24,338.53,345.06,335.19,344.19,26426100,0.0,0.0
2026-04-27,345.77,352.97,342.53,350.13,28576900,0.0,0.0
2026-04-28,348.34,352.21,345.91,349.57,27824100,0.0,0.0
2026-04-29,347.36,355.58,344.0,349.73,35376300,0.0,0.0
2026-04-30,373.85,385.61,365.6,384.57,72040000,0.0,0.0
2026-05-01,381.4,386.53,378.82,385.46,30105200,0.0,0.0
2026-05-04,385.4,387.15,379.56,383.02,26298600,0.0,0.0
2026-05-05,386.0,392.59,383.79,388.2,23878600,0.0,0.0
2026-05-06,394.01,399.61,392.53,397.8,31308500,0.0,0.0
2026-05-07,399.68,399.86,392.45,397.75,24433500,0.0,0.0
2026-05-08,396.76,401.76,396.12,400.56,21461800,0.0,0.0
2026-05-11,393.42,397.2,388.24,388.41,30753700,0.0,0.0
2026-05-12,387.11,388.29,382.54,387.12,26017500,0.0,0.0
2026-05-13,385.37,403.46,384.77,402.38,28144600,0.0,0.0
2026-05-14,397.04,402.69,395.6,400.83,21136700,0.0,0.0
2026-05-15,396.08,399.3,392.95,396.54,20309700,0.0,0.0
2026-05-18,395.45,408.37,394.29,396.7,26837200,0.0,0.0
2026-05-19,396.72,396.91,385.88,387.43,39545700,0.0,0.0
2026-05-20,387.47,393.62,382.67,388.68,31744400,0.0,0.0
2026-05-21,385.47,392.27,382.79,387.43,24852800,0.0,0.0
2026-05-22,387.12,388.51,381.54,382.74,20442100,0.0,0.0
2026-05-26,384.28,389.03,382.37,388.65,27747400,0.0,0.0
2026-05-27,386.44,393.64,385.67,388.6,23087300,0.0,0.0
2026-05-28,387.77,391.64,384.93,389.9,24357500,0.0,0.0
2026-05-29,385.01,385.01,378.23,380.11,44415800,0.0,0.0
2026-06-01,376.3,378.33,373.3,376.15,28672100,0.0,0.0
2026-06-02,366.37,373.32,358.23,361.63,50412300,0.0,0.0
2026-06-03,361.81,366.23,357.87,358.78,55441600,0.0,0.0
2026-06-04,358.69,373.03,358.0,371.97,44055500,0.0,0.0
2026-06-05,366.12,371.86,363.9,368.31,37471200,0.0,0.0
2026-06-08,365.18,366.2,360.53,363.31,27942500,0.22,0.0
2026-06-09,367.09,372.08,357.3,364.26,29535100,0.0,0.0
2026-06-10,363.19,368.56,355.2,356.38,32357100,0.0,0.0
2026-06-11,355.93,358.8,346.36,357.77,35538200,0.0,0.0
2026-06-12,362.62,366.57,354.94,359.68,24704600,0.0,0.0
2026-06-15,367.93,372.99,366.55,369.35,27727500,0.0,0.0
2026-06-16,369.6,376.0,367.06,373.25,24876100,0.0,0.0
2026-06-17,369.13,372.33,362.02,363.79,24543600,0.0,0.0
2026-06-18,365.75,369.48,358.67,368.03,44470100,0.0,0.0
